Johnson Su[F1],Johnson Sb[F2],Johnson Sb[F3],Johnson Su[F4]
0.2276148457,-0.731155356,-1.940882441,-0.075678455
0.2477051488,-0.699001081,-1.92614731,-0.036835621
-0.064188205,-0.761095596,-2.437382297,-0.087319231
0.1811590758,-0.735168542,-1.983465271,-0.301037659
0.7827760772,-0.460090035,-1.362669896,0.7307284685
0.4175863166,-0.691469866,-1.677865923,0.0431030774
0.38192586,-0.645457516,-1.752648976,0.1466026967
-0.053006784,-0.721595117,-2.344847773,-0.185872177
0.5985417306,-0.506905825,-1.464273818,0.2609778062
0.5160239095,-0.395173568,-1.646449108,0.2636500281
-0.115800172,-0.866154593,-2.357380893,-0.470000983
0.1941410862,-0.880046075,-1.956594972,-0.04100248
0.2552470983,-0.856108519,-1.86369096,-0.201745277
0.2438836761,-0.602663918,-1.9536184,0.0376581703
-1.036679716,-0.994598344,-3.534372865,-0.720687028
0.1418696099,-0.437429671,-2.176800579,-0.097575466
0.0145964373,-0.531493747,-2.328413616,-0.10912938
-0.077262525,-0.564317925,-2.42733651,-0.420465788
-0.32447991,-0.8536922,-2.747397326,-0.27243957
-0.391203138,-0.689887858,-2.811588101,-0.342568211
0.1812052935,-0.512353942,-2.186514112,0.2822597092
0.3451369636,-0.678664858,-1.853317881,0.0457741833
-0.066761989,-0.626051285,-2.44953429,-0.053243167
0.161495587,-0.451707307,-2.178598883,0.1084278555
0.244590962,-0.639103856,-1.95966743,0.0333441397
-0.335092124,-0.947937778,-2.769841417,-0.063289966
0.2041337395,-0.661563346,-2.15679379,0.2943524861
-0.390018043,-0.943652261,-2.832959352,-0.200654558
-0.056760644,-0.809976851,-2.473109396,0.0660799889
-0.388270003,-0.964264887,-2.860269148,-0.194097062
-0.178010505,-0.806592917,-2.577867249,-0.083859302
-0.547834475,-1.102081547,-2.979520964,-0.214595095
-0.417671312,-0.900894573,-2.876429883,-0.387078803
0.0345672583,-0.573275732,-2.350442241,0.1226587309
-0.094029029,-0.801580108,-2.484912719,0.0037614054
-0.091548995,-0.810390274,-2.46735914,-0.016712742
-0.102246019,-0.821246442,-2.476351564,-0.075009708
-0.269855019,-0.810671604,-2.653871112,-0.510414967
-0.19435442,-0.837542351,-2.584194664,-0.151699666
0.0520270524,-0.672214389,-2.307146843,0.0263504676
-0.024347876,-0.75092092,-2.376443209,-0.045581765
-0.002399999,-0.56242509,-2.367214427,0.0648205526
0.0194172404,-0.667740017,-2.352828402,0.0869073938
0.0536209481,-0.704222583,-2.289470377,0.041028126
0.0613403399,-0.67079912,-2.293843656,0.003711254
-0.403399294,-0.879480268,-2.788336431,-0.556164367
-0.076330606,-0.586114914,-2.47264646,-0.132395609
0.4346498322,-0.464237064,-1.842455951,0.3517859237
0.0681786236,-0.56743131,-2.281916408,0.0007497935
0.1849065553,-0.498437276,-2.136209296,0.0569740182
-0.130304958,-0.759734317,-2.502706061,-0.112357986
-0.159086251,-0.771487738,-2.526933772,-0.302723675
0.0986442095,-0.603379655,-2.240411683,-0.090330268
0.6155570368,-0.442137032,-1.685610878,0.5741328777
0.4753164286,-0.5018947,-1.723396835,0.3213549454
0.6731494304,-0.458126079,-1.438448059,0.4794602322
0.5238295747,-0.461994799,-1.675457048,0.3970995364
0.493575568,-0.501743882,-1.704565114,0.3462264335
0.4018708984,-0.544777424,-1.807498561,0.2822208709
0.7689138244,-0.426859233,-1.281415653,0.5172198652
0.4733829371,-0.523738994,-1.701404363,0.2250507476
0.3674694275,-0.508420243,-1.814671824,0.1864757451
0.2052423171,-0.585140163,-1.996451315,-0.065467241
0.3941311174,-0.459456378,-1.790119683,0.2613511239
0.2169037158,-0.625030567,-2.15364234,0.1785503835
0.2184003332,-0.608342687,-2.139397837,0.1912950723
-0.391488224,-1.02448156,-2.867672371,-0.047927095
-0.062653962,-0.68179322,-2.410389696,0.0252695612
-0.273242767,-0.85152545,-2.688211841,-0.207085539
-0.299679071,-0.896035906,-2.736420861,-0.106281058
-0.013161727,-0.753228313,-2.392525774,-0.020804828
-0.221042053,-0.874994139,-2.621049362,-0.166268512
0.2472186287,-0.685550608,-1.947995719,-0.091631918
0.8851721438,-0.247720412,-1.212947999,0.7220034874
0.6699947096,-0.057787513,-1.715045612,0.7715577077
1.0943788946,-0.131959688,-0.936298213,0.8386176648
0.2785737505,-0.565464338,-1.974915553,0.1364144317
0.4006885192,-0.48966935,-1.850483453,0.3643916698
0.2943314726,-0.579095569,-1.933333547,0.145426535
0.2779338963,-0.609918857,-1.912735398,0.1434105715
0.4925309532,-0.48926119,-1.705702557,0.3336143993
0.5084957666,-0.413460547,-1.694656307,0.4310493103
0.4204941659,-0.603475006,-1.74134865,0.2591266655
0.6683023017,-0.478125493,-1.43740423,0.4458718302
-0.077787646,-0.650504294,-2.406229949,-0.147807578
0.3866916541,-0.632417884,-1.797071156,0.2123031833
0.3102609911,-0.644029056,-1.860614786,0.0710764415
0.3010154712,-0.674099599,-1.863862117,0.0955058317
0.410727169,-0.524479792,-1.807658487,0.2989868934
0.2245073861,-0.678938891,-1.964981864,-0.217030735
0.2664809114,-0.56896768,-1.936781014,-0.123110185
0.5209070661,-0.478481583,-1.600339503,0.3330858931
0.9751841157,-0.423631526,-1.119941298,0.9281941101
1.0125276961,-0.407296887,-1.088621326,0.969116425
0.5193201491,-0.404154439,-1.676767819,0.2221051858
0.672462083,-0.369285677,-1.443731763,0.4804737803
0.8488421255,-0.216578423,-1.302810482,0.6614912264
0.6321999684,-0.352210363,-1.498131598,0.4058296061
0.4238950488,-0.418851455,-1.809518441,0.3046825791
0.6725603987,-0.324991057,-1.502240756,0.4793681932
0.2770881355,-0.681976753,-1.892397711,-0.116600443
0.4683318568,-0.529260629,-1.693510235,0.2814831729
0.4024126685,-0.454344556,-1.7949032,0.3203920345
0.2646854005,-0.488388059,-1.969720546,-0.020658438
-0.106945768,-0.601787091,-2.524838291,0.0472895083
-0.346410501,-0.617354407,-2.782516994,-0.43845914
0.1898432042,-0.433578069,-2.174845957,0.2098149994
-0.227932949,-0.515557124,-2.639200501,-0.345159366
0.3692037873,-0.357699087,-1.93684884,0.3034544107
-0.034607008,-0.357925927,-2.577977141,0.2874046669
0.5193114292,-0.3339831,-1.721798692,0.3223864034
0.0401126933,-0.351883319,-2.471586756,0.3517859237
0.3450090373,0.0753353827,-2.36603948,0.7435394626
0.4683204105,-0.644424777,-1.74227568,0.4410367412
0.486722291,-0.630311199,-1.726607336,0.4745170205
0.3268819811,-0.617512,-2.003633195,0.4175227182
-0.220932625,-0.684413928,-2.665745986,0.0208151344
0.1379676307,-0.634173822,-2.206056174,0.1246298702
-0.013090565,-0.715268013,-2.401023732,-0.035054329
-0.055030125,-0.644057148,-2.450712373,0.0775715515
0.1305599619,-0.555910617,-2.244117184,0.2055362515
0.2212202096,-0.54596378,-2.103895441,0.2581062668
0.2943951765,-0.439496358,-2.075223387,0.3707058124
0.3505207689,-0.472082473,-1.940575364,0.2933650028
0.1703565462,-0.596948724,-2.165267275,0.1196598964
0.0268276234,-0.54850319,-2.353475892,0.0853126051
0.0060195331,-0.547436734,-2.377924797,0.0710360861
0.3034316667,-0.465317673,-2.036816395,0.2782206207
0.3588581223,-0.349492459,-1.963837317,0.2236053233
0.3193205238,-0.327833017,-2.032328645,0.2845087756
0.2310569075,-0.422505364,-2.112459152,0.0581128677
0.1191296236,-0.488632576,-2.256716708,0.1095992243
0.4181332878,-0.122682648,-2.041516265,0.4529039997
-0.395798605,-0.956058211,-2.839064697,-0.325818906
-0.185423171,-0.860481745,-2.617851321,-0.113788938
0.0473966375,-0.651640958,-2.351928525,0.1713411289
0.3133495678,-0.50886516,-2.021818798,0.3932372683
-0.238719935,-0.803154794,-2.642409035,-0.21019782
0.1635825757,-0.595049576,-2.194140359,0.2652286563
0.2386239693,-0.477691154,-2.104825897,0.2920085123
0.2799051393,-0.492782797,-2.032569888,0.248038132
0.3784914309,-0.40695196,-1.948082161,0.3922720443
0.2556543751,-0.492259986,-2.096886324,0.3521340397
0.3214487905,-0.431313719,-2.004522917,0.2856537037
0.4335807257,-0.529730826,-1.721350247,0.2678901865
0.5606732485,-0.490588571,-1.581523319,0.33083027
0.6136832646,-0.209239522,-1.673867214,0.5100214457
0.6149508435,-0.419045287,-1.621992983,0.5739349188
1.1566182498,-0.077696429,-0.895609441,0.9641545673
1.0599572517,-0.0910995,-1.053862245,0.9152933761
0.5682311597,-0.221117096,-1.662255223,0.4078335463
0.3266210705,-0.554292222,-1.989257187,0.3781339428
0.5240902627,-0.46592918,-1.741854352,0.5031926042
0.5294727356,-0.464826283,-1.691442336,0.4879989944
0.565924953,-0.403333834,-1.679819019,0.5216581857
0.7471888756,-0.230441185,-1.542806322,0.6169373838
0.6049919726,-0.359678284,-1.6048049,0.5769106794
-0.451758749,-0.557042152,-2.911567035,-0.54949465
0.3915457649,-0.185809451,-2.053173867,0.3448670277
0.1921391892,-0.161227662,-2.29445571,0.1302605165
0.6524708923,-0.063099616,-1.683483515,0.5611833086
-0.201595014,-0.341696821,-2.808206852,0.2560627325
0.2966146825,-0.455365346,-2.061953572,0.3356950005
0.7786450716,-0.144331408,-1.507693905,0.5890717528
-0.105620194,-0.693819888,-2.538757109,0.0159176604
0.0091366682,-0.645485671,-2.411674213,0.1181119957
-0.048328914,-0.598301805,-2.448262539,0.0295240994
0.356098712,-0.411353253,-2.005835574,0.3912056449
0.2006995931,-0.480871941,-2.151408593,0.2654934104
0.3159742456,-0.414651695,-2.023687545,0.3518221653
0.3804825431,-0.360963763,-1.974857736,0.3616817612
0.4106060834,-0.395369519,-1.875417746,0.2973093325
0.4246671836,-0.35604907,-1.882580434,0.414028258
0.4656099587,-0.320167474,-1.84227709,0.4587623281
0.4644884253,-0.306561164,-1.868810184,0.487875533
0.5469975199,-0.284252246,-1.760594057,0.5252839823
0.7569535696,-0.233146411,-1.403426517,0.5230303247
0.8176707565,-0.2115157,-1.393146166,0.6891544126
1.0987350362,0.0286160782,-1.095188556,0.9834565313
0.9509472185,-0.181353306,-1.14519714,0.6790038253
0.9291878963,-0.159589153,-1.206750274,0.7118754321
0.2646273698,-0.231109802,-2.195515166,0.3939717787
0.5399039354,-0.068969687,-1.872659609,0.5768518026
0.4122192006,-0.083955413,-2.075701533,0.4472032083
0.4541489647,-0.16959478,-1.9560188,0.4428512007
0.3751204468,-0.215051187,-2.014554282,0.3290960353
0.263706525,-0.26737646,-2.158674718,0.1925190576
-0.038198963,-0.440356974,-2.521594365,0.2190280189
0.6213247614,-0.060727803,-1.777633182,0.6241437936
0.7564317934,0.0511935883,-1.739241754,0.7669380341
0.2646600698,-0.061674701,-2.463731665,0.7246838206
0.789757412,0.0026926047,-1.620273313,0.6842318892
0.4901525787,-0.095116409,-1.962665439,0.4839354808
0.9074618693,0.0113996333,-1.40950715,0.8162204
0.0953218653,-0.247247816,-2.432132964,0.109859315
0.2539018195,-0.179235374,-2.289275337,0.5746512134
-0.242085388,-0.10723434,-3.101139909,0.3244676347
0.2277784843,-0.062924629,-2.421120244,0.5780995368
0.718518101,0.0068697734,-1.706897525,0.789398901
0.5648715148,-0.07122872,-1.83435266,0.5475886653
0.2394867897,-0.233903415,-2.25959698,0.3471505148
0.7948172922,0.0401509981,-1.665041289,0.7942180588
0.8855524614,0.0744296657,-1.587094043,0.8461036582
1.0780053525,0.1921118728,-1.329724588,1.0817818279
1.0176493407,0.1765998522,-1.423165153,1.0098053221
0.7651246569,0.0399676573,-1.661846183,0.7824414116
0.5906079297,-0.133804098,-1.812127497,0.5002862018
1.0709327907,-0.039417365,-1.026327789,0.6734198143
0.8126109501,-0.082028096,-1.453034246,0.695305378
0.9763845552,0.0741237831,-1.311759301,0.8695746172
1.0682068655,-0.063849931,-1.087141747,0.9005408134
1.1936379891,0.0399093952,-0.846406253,0.7011480467
1.3722994315,-0.039908838,-0.504903446,0.9259075745
0.3604563823,-0.147727119,-2.10546119,0.3062020764
0.4959036836,-0.115113207,-1.935738334,0.4736690373
0.3336057965,0.0070565886,-2.303178606,0.6428925312
0.288701264,0.006315572,-2.340509104,0.4577278013
0.277760736,-0.168701911,-2.201329378,0.3681854906
0.5579548927,0.0101821472,-1.973587244,0.6629912307
0.4308071354,-0.13291979,-2.013238819,0.5023178109
0.9164230037,0.0781221267,-1.480182303,0.9042592994
0.3065668648,-0.06860407,-2.263571527,0.4520670269
1.0969686236,0.1860918357,-1.303294558,1.0750368062
0.9531381054,0.1575378724,-1.526726574,0.9866324797
0.5057708286,-0.050290493,-2.010280851,0.6046740253
0.7189086351,0.1779883045,-1.921670858,0.9863311437
0.6201776392,0.087948298,-1.946663527,0.8044433386
0.9310491991,0.2920354063,-1.742912063,1.1589587369
0.8390390653,0.1573626316,-1.650527636,0.9561481038
0.7629332629,0.1948156969,-1.787229005,0.855210551
0.8384684243,0.0666291504,-1.585860147,0.8553813386
1.1370732952,0.1920151611,-1.307885014,1.133576993
1.302352492,0.3013285617,-1.156074357,1.3251717978
1.3411405983,0.2300222486,-0.820686135,-0.147266605
0.3112341579,-0.136565191,-2.200219166,0.5054122181
0.8343244796,-0.023715451,-1.470727125,0.5978848622
1.0478466711,0.1306722145,-1.35203975,1.0013990578
1.3251986542,0.2549050881,-1.067360817,1.2907931345
1.3508787679,0.1942627611,-0.999286925,1.2691473354
1.2402002717,0.2849288741,-1.195854748,1.1374423515
1.3409952526,0.2594875656,-0.947241754,1.1182801791
1.4848567484,0.1386868892,-0.565195009,1.2136850712
1.4230086025,0.1140394045,-0.611117554,1.2097801988
1.2232999436,0.0669988153,-0.893647611,1.0749140685
1.265870921,0.1280951638,-0.904715607,1.088983008
1.5480578086,0.1965444321,-0.451642102,1.236030456
1.2639072327,0.0414975302,-0.785197442,0.9533559648
0.6004294875,0.0607343177,-1.954194405,0.7180160944
0.7281564772,0.0829572289,-1.79076892,0.8076868383
0.8790962619,0.1645995804,-1.633064876,0.8745858584
1.056148312,0.1129304205,-1.387002442,1.0509751281
0.989848826,0.117265047,-1.387734438,0.9608977066
1.2287348524,0.516236263,-1.570173724,1.4784161161
1.0263558059,0.3671465582,-1.576746813,1.2329870391
1.1817751902,0.4227451126,-1.394600701,1.2151133197
1.2182070393,0.4850424207,-1.477903874,1.3547456974
0.6255373042,0.1054430019,-1.931993443,0.855445881
1.1620547632,0.1964463496,-1.154143059,1.0673698919
1.0707566198,0.2833479148,-1.445811041,1.1662025026
1.1881608892,0.3118909745,-1.284350818,1.1987969273
1.3500961929,0.4264933141,-1.133994952,1.3482177937
1.3320481411,0.3744718116,-1.230742327,1.3462510645
1.4008262424,0.504935429,-1.072409267,1.3655675002
0.8202349673,0.1047409558,-1.620625685,0.7820957088
0.7352967419,0.1938980641,-1.95129694,0.9970000414
1.0810240956,0.2702529346,-1.411055207,1.1375579143
0.9268327237,0.2238332389,-1.616419892,1.0467654031
1.189917987,0.2271700599,-1.220043953,1.1307463371
1.3804267507,0.3723330605,-1.109871815,1.4142745276
1.5189301292,0.3665962064,-0.871569364,1.4808051484
1.5203254116,0.3863481221,-0.821714366,1.2690758687
1.6510332016,0.4762997645,-0.525157773,1.625813278
1.5614026773,0.4212827506,-0.701504268,1.5315341424
1.4366563518,0.3597166152,-0.807966361,1.4176285178
1.2492328683,0.179055722,-1.048611714,1.1070704628
1.3784711377,0.3469216044,-0.972654597,1.4674078408
1.5796509192,0.2997677387,-0.681275653,1.428273619
1.7705904219,0.5492626106,-0.351192621,1.6965443637
1.4903811024,0.306596681,-0.716583614,1.4803235556
1.3380969492,0.3288368844,-0.999435226,1.3578889584
1.4180634939,0.3023843666,-0.941664877,1.3234214943
1.4553788869,0.3503092822,-0.790614401,1.432385024
1.5950494887,0.5205371954,-0.67498345,1.6081378952
1.4909832477,0.3325178005,-0.764483762,1.5193842534
0.3362004445,0.0884440983,-2.528788725,0.7431843014
0.5307274477,0.0721614326,-2.121246891,0.6998511977
0.6709119202,0.1775154492,-2.085033297,0.9802309843
0.6294313798,0.1345511625,-2.108591536,0.8552332218
0.6274215356,0.1423291707,-2.10470836,0.846080982
1.0800538473,0.2571757562,-1.529345457,1.2059986312
0.8026205783,0.1921892797,-1.901081623,1.0488738332
0.4718437686,0.0023174795,-2.138242558,0.6587221603
0.9059147254,0.1774412069,-1.663898868,1.0176866459
0.8470388706,0.1800209196,-1.786410387,1.0009310935
0.6913552343,0.0759460374,-1.84804723,0.7066127139
0.5628983131,0.015500718,-1.99014395,0.6038550296
0.4470153783,0.0744342342,-2.254336373,0.6190151198
0.4534994894,0.0633059208,-2.229206742,0.6189585503
0.8144757199,0.2035079195,-1.801405973,0.904320887
0.3279455448,0.060014604,-2.376341593,0.5963428695
0.836131973,0.2182030346,-1.778292264,0.9633994119
0.7290255535,0.1956204608,-1.97662891,0.9077378721
0.6493343994,0.1395337443,-2.007797358,0.8074845399
0.5474450134,0.1318338025,-2.151773213,0.7541879753
0.4332135026,0.0991082906,-2.309308661,0.6768656008
0.7329244139,0.1652585102,-1.895399522,0.8990800928
0.5530293613,0.0807154273,-2.05198753,0.645045781
1.0442714559,0.1952609068,-1.48849609,1.0886044653
0.7969136967,0.1673110723,-1.792925079,0.9036441404
1.0192087262,0.2484348958,-1.540697968,1.0648613192
0.9527781986,0.4474755928,-1.761974195,1.1057714915
1.1508511282,0.5326985436,-1.544301131,1.2790700751
1.3549605196,0.2275464021,-0.917349635,1.2358672878
1.0030832068,0.4119852975,-1.763353875,1.2425946976
0.6478306598,0.2659375737,-2.015076515,0.9498884316
1.1399297576,0.4761826415,-1.573213993,1.3609830359
0.8766081989,0.3186369803,-1.807452,1.1084536703
1.0467831624,0.4109228264,-1.518765418,1.3528710654
1.0085651985,0.3894817155,-1.728312667,1.1917640629
0.9914303982,0.3684400925,-1.68461969,1.1740131353
0.8745539098,0.3441741953,-1.827768487,1.1948680177
1.1023187592,0.4569341314,-1.677586562,1.3277252205
1.3060314042,0.5024531918,-1.347395066,1.430670256
1.2943650489,0.5041118859,-1.233085436,1.5205491566
0.9384029676,0.3723366481,-1.772736662,1.1640324106
1.1599909635,0.3581959449,-1.530558536,1.2984582053
0.9945952841,0.1661741191,-1.481621572,1.0216502958
1.3157994851,0.1712987427,-1.03589559,1.1910176397
1.3006764045,0.1554863422,-1.056279352,1.1395045809
0.5267134241,0.1385349114,-2.100023703,0.5771040727
1.182595789,0.430569383,-1.564792092,1.3706812796
0.9164431409,0.2695034825,-1.761720438,1.2131506382
0.9916849863,0.3485123108,-1.631991857,1.1113985771
1.2300309886,0.398540568,-1.214878445,1.4405225953
1.4466924012,0.558253399,-1.215929059,1.534373083
0.7645437331,0.1565033721,-1.89364152,1.0273491281
1.2988588735,0.3813842412,-1.33488396,1.38812632
1.2153090904,0.4687949873,-1.367041176,1.4613634479
1.3753010462,0.5859850056,-1.197596279,1.6169871088
1.4731527245,0.5533047225,-1.072136226,1.5208665468
1.3030046158,0.3453846798,-1.166051603,1.3182663056
1.1662298305,0.3813842412,-1.351418972,1.4308812271
1.4964933063,0.5139981425,-1.028983894,1.5019859712
1.4099003432,0.360339691,-1.002686353,1.3643779608
1.6637881598,0.470000983,-0.702473715,1.611055696
1.6284045471,0.4807843661,-0.887317819,1.6614634277
1.6372725635,0.527437235,-0.924170202,1.6906123006
1.9900742447,0.7284600886,-0.297895251,1.4163284646
1.7896620549,0.6325673114,-0.739966088,1.7783860628
1.76309453,0.5849654563,-0.616020817,1.8202527882
1.7705135519,0.539606907,-0.66794758,1.6922332717
2.1001913468,0.8205761185,-0.449606765,2.027916495
1.994350052,0.6575127169,-0.421423172,1.9248333426
2.0235791402,0.7406973686,-0.15615528,1.9075531839
2.3190440162,0.9616536441,-0.09907767,2.1432681904
1.5726872994,0.4523755396,-0.917148675,1.529865302
1.8036721841,0.5848576427,-0.539913802,1.8437791654
1.8043297961,0.5558477873,-0.64600933,1.7324918183
1.5315115117,0.4607152411,-1.028756262,1.5838862035
2.1235487871,0.7228994596,-0.219831975,2.0190779504
1.6233117666,0.4126336104,-0.771169318,1.5634450959
1.5322843365,0.4110455266,-0.96714712,1.5168767116
1.6324307423,0.471068594,-0.872428483,1.6122676823
1.5791683162,0.4457750091,-0.876686949,1.5682207559
1.9436307044,0.6228720673,-0.436223682,1.825561795
1.7372450379,0.4223689544,-0.594620739,1.6342697268
1.666611025,0.4543260724,-0.754957346,1.5930508187
0.6852141469,0.1659921481,-2.027968821,0.8386176648
0.4622493469,0.0874365883,-2.281665699,0.6776066775
0.6162317402,0.1808435683,-2.198931328,0.9582730268
0.9332098162,0.283195862,-1.82425888,1.1397277809
0.7589495475,0.0851036244,-1.758877236,0.7942180588
0.897940125,0.2408135374,-1.775246102,1.0335221177
0.7921331407,0.1969419128,-1.86459297,0.9168927503
1.255914596,0.3994131048,-1.343211115,1.3083325706
1.3298413497,0.3706086965,-1.249929112,1.4038883827
0.3321714555,0.097987539,-2.42308552,0.6452310459
0.5117000652,0.1171564326,-2.212798926,0.721391835
0.9934899891,0.2773467805,-1.579452071,1.1148526416
1.2242629625,0.3223660462,-1.250518194,1.2627649328
1.40791772,0.4305728021,-0.933721198,1.2305345514
1.5080250447,0.3863956053,-0.849575435,1.3980580738
1.0294143213,0.2787497678,-1.4569433,0.9997167784
0.9613480296,0.3386971239,-1.773647454,1.2345702194
1.0773717757,0.4312628547,-1.755602902,1.3277660563
1.4254309047,0.490823678,-1.23685501,1.5481797207
1.4458281001,0.6054388978,-1.308432171,1.5916781947
1.4458639882,0.5602771033,-1.152063925,1.501491689
1.4820371442,0.5806191048,-1.172463868,1.5521938294
1.3836717461,0.5323348662,-1.292873207,1.4670397163
1.1693936958,0.4088737116,-1.55745718,1.3694779407
1.7203972045,0.6847070635,-0.804079679,1.6910051749
1.3985256148,0.3642112801,-0.912096332,1.2387084662
1.447643493,0.1991353567,-0.846344944,1.2575101361
1.2322863214,0.4455234397,-1.449771974,1.3081658729
1.4324678856,0.5175422744,-1.289614367,1.5118913425
1.2066731714,0.4349665568,-1.520604111,1.3841194394
1.486043986,0.5143095456,-1.00627756,1.3367660836
1.0349679136,0.2721604425,-1.576686266,1.2024133209
1.0000316815,0.2480122353,-1.616786,1.1433821839
1.4941867078,0.6208054944,-1.222701408,1.6364655154
1.3048776036,0.3845502849,-1.251074754,1.4059572699
1.4069954013,0.5022613377,-1.235661033,1.4755127829
1.490963393,0.5678067418,-0.996968132,1.6780126281
1.812987643,0.7832215642,-1.033965179,1.8613474699
1.5461392985,0.3589618893,-0.87278331,1.4329264724
1.3938160694,0.2356352942,-0.983994134,1.340461407
2.0113374211,0.7800427691,-0.517111101,1.9511730489
1.5781005339,0.2308746936,-0.619259573,1.3597941191
1.8597722094,0.7512541603,-0.691995534,1.8148382717
1.8735268256,0.6391857759,-0.568143303,1.8670818591
1.7963905122,0.6551861385,-0.646515545,1.7977506964
1.9398842621,0.5938151732,-0.35401404,1.8107209985
1.6796083238,0.5776585071,-0.705547556,1.3695820186
1.719785029,0.4390922402,-0.775944143,1.6480310605
2.0300209458,0.5816400467,-0.217417444,1.8581220284
1.4522471398,0.3855307067,-1.126387467,1.511812587
1.9659005572,0.825563775,-0.657874359,1.9651806361
1.9931612626,0.5684499011,-0.356463534,1.8598092669
1.7181097471,0.4539469943,-0.692271053,1.6127226201
-2.890077021,-1.889048561,-5.028353571,-2.143321072
-2.183632951,-2.167830674,-4.428363425,-1.840054771
-2.21876052,-1.469895938,-4.599772053,-1.530729232
-2.20586796,-1.743876536,-4.538060767,-1.503583466
-2.255114238,-2.190346677,-4.471784112,-2.018437595
-2.045574046,-1.927464911,-4.324458436,-1.753976768
-1.92308382,-2.078780695,-4.195076863,-1.614100248
-1.594451514,-1.913712573,-3.949613226,-1.355851469
-1.841636658,-1.465906654,-4.28537897,-1.183169
-1.511671536,-1.45434288,-3.973111791,-1.096716666
-1.766244521,-2.001876835,-4.069728814,-1.995611345
-1.749836862,-1.802352228,-4.097613979,-1.6033196
-1.502430735,-1.645970812,-3.867674286,-1.515237446
-1.571418056,-1.784146267,-3.933367888,-1.481974493
-1.910321428,-1.89882309,-4.227722866,-1.843744448
-1.040706521,-1.673026083,-3.391398693,-1.08566373
-0.919552874,-1.595525657,-3.289495176,-0.796778041
-1.499114949,-1.228011782,-4.101912053,-1.144936878
-1.309179365,-1.363727423,-3.853075537,-0.980650671
-2.943095221,-2.446063605,-4.961192257,-2.329556456
-2.33830852,-1.49586841,-4.698730092,-1.549451832
-2.917816197,-1.70812387,-5.088139859,-2.031213749
-2.988133547,-1.898587985,-5.099250201,-2.153214014
-3.379838347,-2.090223633,-5.294279788,-2.451210216
-2.879676582,-1.919071594,-5.029069454,-2.025657815
-2.923639362,-1.783688879,-5.065312533,-1.996222052
-1.459887426,-1.547129036,-3.886697913,-0.913040881
-3.182957903,-1.728294971,-5.22747263,-2.483453278
-2.443437781,-1.520136051,-4.778111754,-1.565863236
-2.037495448,-2.090362406,-4.273442455,-2.258348065
-1.903778314,-2.091611783,-4.179642215,-2.188034044
-1.706280939,-2.11523151,-3.971876041,-2.069579949
-1.955265978,-1.323373995,-4.441405917,-1.228582566
-2.095859911,-1.618254127,-4.481548123,-2.036705139
-1.843079629,-1.462691725,-4.269934506,-1.473393662
-1.648180592,-1.518402487,-4.050238037,-1.411022616
-1.204489351,-1.646632508,-3.571316778,-1.216014676
-1.286265178,-1.73244205,-3.619530507,-1.499899793
-1.878009337,-1.608085842,-4.255168898,-1.837874609
-1.539524101,-1.554500871,-3.947466731,-1.292024412
-2.580957995,-1.425349661,-4.886971496,-2.033411209
-1.258360531,-1.665999265,-3.621696291,-1.302446561
-1.15905833,-1.595120292,-3.526041966,-1.149326112
-1.228213846,-1.790560191,-3.548307859,-1.822939789
-1.176091169,-1.729724811,-3.496416157,-2.133141248
-1.365702269,-1.832548025,-3.698601205,-1.562470995
-0.873083454,-1.59390568,-3.208857423,-0.976898257
-1.222864924,-1.812836234,-3.557132654,-1.554427072
-1.053576176,-1.767095481,-3.388917593,-1.683698274
-1.035138832,-1.65957209,-3.359221417,-1.266905795
-1.98036929,-1.293584636,-4.448889294,-1.477171933
-1.612087893,-1.370938295,-4.088971418,-1.26170491
-1.543324427,-1.318349567,-4.091256227,-1.010745039
-1.137116953,-1.413529318,-3.586807169,-1.015359466
-1.599218021,-1.701197213,-3.986815649,-1.497508696
-1.274845044,-1.555951969,-3.671665361,-1.10596114
-1.714203883,-1.843883876,-4.027100398,-1.697722507
-1.528415191,-1.805606245,-3.864504724,-1.571941736
-1.147114143,-1.587198559,-3.522488564,-1.255204601
-1.326851006,-1.654854908,-3.712147807,-1.162888303
-1.072994796,-1.658445588,-3.4434791,-1.250150355
-0.909908423,-1.583211887,-3.2681212,-0.99872316
-1.844339324,-1.357243675,-4.365864035,-1.371038778
-2.10605996,-1.449124071,-4.533224876,-1.711243435
-1.302999542,-1.326616864,-3.844380555,-0.889952303
-1.641738328,-1.452099649,-4.128050723,-1.111147267
-1.565865042,-1.431710712,-4.063630736,-1.178933561
-0.913524378,-1.227901182,-3.433694804,-0.57124131
-1.76943756,-1.600269005,-4.172851158,-1.415231024
-1.347521148,-1.439022921,-3.864780686,-0.986798596
-1.296027741,-1.406316311,-3.799641138,-0.958885554
-1.568944401,-1.995333527,-3.880462638,-1.753070453
-0.767505102,-1.486146704,-3.141841381,-0.702287966
-0.792799438,-1.486544425,-3.168084088,-0.822029637
-0.952496223,-1.586598944,-3.316047126,-1.051674131
-1.499643588,-1.302100834,-4.011533134,-0.947130142
-1.287427954,-1.383711694,-3.755993171,-1.014413265
-1.342476776,-1.513195968,-3.795147627,-1.098743408
-1.133418016,-1.540206745,-3.543766248,-0.84184848
-1.049559695,-1.663644926,-3.447997091,-1.171869643
-1.379679888,-1.717857745,-3.737020865,-1.420451354
